0.000000000000000000e+00,3.407479598203007942e+00,-3.758055261411865189e+00,-6.096990080331888412e-02,5.500566452824534082e-03,5.425568983041150622e-03,-1.456047556284298871e-04
1.000000000000000000e+00,3.412976304644093073e+00,-3.752625435842957824e+00,-6.111543654271099635e-02,5.492844104853335414e-03,5.434080376842503370e-03,-1.454666637530025049e-04
2.000000000000000000e+00,3.418465281765981523e+00,-3.747187104218200560e+00,-6.126083401205265760e-02,5.485107816684243152e-03,5.442581090585239117e-03,-1.453282155609879388e-04
3.000000000000000000e+00,3.423946515635253096e+00,-3.741740277230112710e+00,-6.140609285512804716e-02,5.477357601890148371e-03,5.451071099352039658e-03,-1.451894112542067910e-04
4.000000000000000000e+00,3.429419992332093603e+00,-3.736284965596123442e+00,-6.155121271592379345e-02,5.469593474094137237e-03,5.459550378237751529e-03,-1.450502510356528791e-04
5.000000000000000000e+00,3.434885697950331274e+00,-3.730821180058561559e+00,-6.169619323863012594e-02,5.461815446969520496e-03,5.468018902349484033e-03,-1.449107351094931545e-04
6.000000000000000000e+00,3.440343618597496711e+00,-3.725348931384643070e+00,-6.184103406764199923e-02,5.454023534239851694e-03,5.476476646806714178e-03,-1.447708636810666994e-04
7.000000000000000000e+00,3.445793740394866855e+00,-3.719868230366456530e+00,-6.198573484756032120e-02,5.446217749678950587e-03,5.484923586741374292e-03,-1.446306369568837514e-04
8.000000000000000000e+00,3.451236049477518719e+00,-3.714379087820953274e+00,-6.213029522319307024e-02,5.438398107110913558e-03,5.493359697297950893e-03,-1.444900551446251611e-04
9.000000000000000000e+00,3.456670531994377793e+00,-3.708881514589934536e+00,-6.227471483955648868e-02,5.430564620410135296e-03,5.501784953633580104e-03,-1.443491184531416061e-04
1.000000000000000000e+01,3.462097174108268671e+00,-3.703375521540036797e+00,-6.241899334187627629e-02,5.422717303501314000e-03,5.510199330918146531e-03,-1.442078270924532387e-04
1.100000000000000000e+01,3.467515961995967899e+00,-3.697861119562721122e+00,-6.256313037558870749e-02,5.414856170359451382e-03,5.518602804334375202e-03,-1.440661812737495503e-04
1.200000000000000000e+01,3.472926881848251046e+00,-3.692338319574259842e+00,-6.270712558634188027e-02,5.406981235009858736e-03,5.526995349077939122e-03,-1.439241812093894801e-04
1.300000000000000000e+01,3.478329919869943332e+00,-3.686807132515720564e+00,-6.285097861999679181e-02,5.399092511528149133e-03,5.535376940357564224e-03,-1.437818271129019838e-04
1.400000000000000000e+01,3.483725062279971141e+00,-3.681267569352958180e+00,-6.299468912262852494e-02,5.391190014040229614e-03,5.543747553395137785e-03,-1.436391191989866303e-04
1.500000000000000000e+01,3.489112295311413092e+00,-3.675719641076598876e+00,-6.313825674052755965e-02,5.383273756722293385e-03,5.552107163425827260e-03,-1.434960576835151195e-04
1.600000000000000000e+01,3.494491605211547558e+00,-3.670163358702025924e+00,-6.328168112020073066e-02,5.375343753800810274e-03,5.560455745698198241e-03,-1.433526427835320953e-04
1.700000000000000000e+01,3.499862978241905065e+00,-3.664598733269367692e+00,-6.342496190837254577e-02,5.367400019552508519e-03,5.568793275474334149e-03,-1.432088747172572871e-04
1.800000000000000000e+01,3.505226400678318921e+00,-3.659025775843483874e+00,-6.356809875198629611e-02,5.359442568304373898e-03,5.577119728029964613e-03,-1.430647537040864584e-04
1.900000000000000000e+01,3.510581858810973177e+00,-3.653444497513951283e+00,-6.371109129820527739e-02,5.351471414433631515e-03,5.585435078654599900e-03,-1.429202799645936295e-04
2.000000000000000000e+01,3.515929338944454141e+00,-3.647854909395050527e+00,-6.385393919441392785e-02,5.343486572367744936e-03,5.593739302651647149e-03,-1.427754537205325679e-04
2.100000000000000000e+01,3.521268827397802337e+00,-3.642257022625750906e+00,-6.399664208821909117e-02,5.335488056584404039e-03,5.602032375338558690e-03,-1.426302751948381172e-04
2.200000000000000000e+01,3.526600310504559133e+00,-3.636650848369699762e+00,-6.413919962745109893e-02,5.327475881611524154e-03,5.610314272046944793e-03,-1.424847446116281205e-04
2.300000000000000000e+01,3.531923774612820921e+00,-3.631036397815202044e+00,-6.428161146016495020e-02,5.319450062027242590e-03,5.618584968122714192e-03,-1.423388621962046142e-04
2.400000000000000000e+01,3.537239206085285748e+00,-3.625413682175211871e+00,-6.442387723464160221e-02,5.311410612459918634e-03,5.626844438926198975e-03,-1.421926281750551823e-04
2.500000000000000000e+01,3.542546591299305270e+00,-3.619782712687315218e+00,-6.456599659938903890e-02,5.303357547588130085e-03,5.635092659832291635e-03,-1.420460427758540140e-04
2.600000000000000000e+01,3.547845916646936271e+00,-3.614143500613716142e+00,-6.470796920314358935e-02,5.295290882140684524e-03,5.643329606230559556e-03,-1.418991062274631775e-04
2.700000000000000000e+01,3.553137168534987289e+00,-3.608496057241221244e+00,-6.484979469487091308e-02,5.287210630896608046e-03,5.651555253525382926e-03,-1.417518187599334061e-04
2.800000000000000000e+01,3.558420333385072798e+00,-3.602840393881226788e+00,-6.499147272376747109e-02,5.279116808685162601e-03,5.659769577136076167e-03,-1.416041806045050737e-04
2.900000000000000000e+01,3.563695397633660722e+00,-3.597176521869699162e+00,-6.513300293926144180e-02,5.271009430385836456e-03,5.667972552497011103e-03,-1.414561919936089271e-04
3.000000000000000000e+01,3.568962347732124840e+00,-3.591504452567165995e+00,-6.527438499101405334e-02,5.262888510928356335e-03,5.676164155057745325e-03,-1.413078531608668719e-04
3.100000000000000000e+01,3.574221170146790971e+00,-3.585824197358695287e+00,-6.541561852892080475e-02,5.254754065292690894e-03,5.684344360283143625e-03,-1.411591643410925684e-04
3.200000000000000000e+01,3.579471851358992929e+00,-3.580135767653883860e+00,-6.555670320311253463e-02,5.246606108509046379e-03,5.692513143653502028e-03,-1.410101257702920828e-04
3.300000000000000000e+01,3.584714377865119594e+00,-3.574439174886840931e+00,-6.569763866395673946e-02,5.238444655657883975e-03,5.700670480664669221e-03,-1.408607376856645099e-04
3.400000000000000000e+01,3.589948736176663324e+00,-3.568734430516170342e+00,-6.583842456205871163e-02,5.230269721869908531e-03,5.708816346828167985e-03,-1.407110003256023805e-04
3.500000000000000000e+01,3.595174912820273239e+00,-3.563021546024958131e+00,-6.597906054826264965e-02,5.222081322326085039e-03,5.716950717671322700e-03,-1.405609139296923110e-04
3.600000000000000000e+01,3.600392894337806293e+00,-3.557300532920753877e+00,-6.611954627365305981e-02,5.213879472257630827e-03,5.725073568737374698e-03,-1.404104787387153023e-04
3.700000000000000000e+01,3.605602667286374352e+00,-3.551571402735556493e+00,-6.625988138955571372e-02,5.205664186946024237e-03,5.733184875585608034e-03,-1.402596949946473899e-04
3.800000000000000000e+01,3.610804218238394370e+00,-3.545834167025797345e+00,-6.640006554753903611e-02,5.197435481723007220e-03,5.741284613791468316e-03,-1.401085629406600237e-04
3.900000000000000000e+01,3.615997533781643458e+00,-3.540088837372324271e+00,-6.654009839941517346e-02,5.189193371970587075e-03,5.749372758946685869e-03,-1.399570828211204470e-04
4.000000000000000000e+01,3.621182600519303296e+00,-3.534335425380384699e+00,-6.667997959724127066e-02,5.180937873121035583e-03,5.757449286659398029e-03,-1.398052548815920766e-04
4.100000000000000000e+01,3.626359405070013864e+00,-3.528573942679611442e+00,-6.681970879332060909e-02,5.172669000656891607e-03,5.765514172554269713e-03,-1.396530793688350984e-04
