

*******************************************************************************
Ephemeris / API_USER Fri Dec 17 03:23:10 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Uranus (799)                    {source: ura116}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Dec-01 00:00:00.0000 TDB
Step-size       : 7000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2451546.700000000, A.D. 2000-Jan-03 04:48:00.0000,  1.442928082139690E+01, -1.373258579642434E+01, -2.379777313270619E-01,  2.682476392534564E-03,  2.666158260101883E-03, -2.502622881740711E-05,
2451546.800000000, A.D. 2000-Jan-03 07:12:00.0000,  1.442954906563094E+01, -1.373231917776387E+01, -2.379802330921604E-01,  2.682408923971825E-03,  2.666214853805726E-03, -2.500879188173821E-05,
2451546.900000000, A.D. 2000-Jan-03 09:36:00.0000,  1.442981730331234E+01, -1.373205255347556E+01, -2.379827330459244E-01,  2.682345365429847E-03,  2.666270789772091E-03, -2.499017120654101E-05,
2451547.000000000, A.D. 2000-Jan-03 12:00:00.0000,  1.443008553483504E+01, -1.373178592363247E+01, -2.379852311210842E-01,  2.682285727686129E-03,  2.666325931191202E-03, -2.497138960494081E-05,
2451547.100000000, A.D. 2000-Jan-03 14:24:00.0000,  1.443035376057973E+01, -1.373151928831845E+01, -2.379877273513298E-01,  2.682229736691718E-03,  2.666380200966396E-03, -2.495342817708944E-05,
2451547.200000000, A.D. 2000-Jan-03 16:48:00.0000,  1.443062198088649E+01, -1.373125264762179E+01, -2.379902218626868E-01,  2.682176862262583E-03,  2.666433587754215E-03, -2.493713892956890E-05,
2451547.300000000, A.D. 2000-Jan-03 19:12:00.0000,  1.443089019603189E+01, -1.373098600162861E+01, -2.379927148568066E-01,  2.682126375186904E-03,  2.666486145413204E-03, -2.492317195283493E-05,
2451547.400000000, A.D. 2000-Jan-03 21:36:00.0000,  1.443115840621279E+01, -1.373071935041666E+01, -2.379952065880917E-01,  2.682077425000086E-03,  2.666537985917033E-03, -2.491192622723009E-05,
2451547.500000000, A.D. 2000-Jan-04 00:00:00.0000,  1.443142661153860E+01, -1.373045269405011E+01, -2.379976973373165E-01,  2.682029127671661E-03,  2.666589266681547E-03, -2.490352964954897E-05,
2451547.600000000, A.D. 2000-Jan-04 02:24:00.0000,  1.443169481203222E+01, -1.373018603257578E+01, -2.380001873848221E-01,  2.681980651344702E-03,  2.666640173974819E-03, -2.489784960165340E-05,
2451547.700000000, A.D. 2000-Jan-04 04:48:00.0000,  1.443196300763914E+01, -1.372991936602120E+01, -2.380026769861359E-01,  2.681931289152957E-03,  2.666690904526506E-03, -2.489453099453705E-05,
2451547.800000000, A.D. 2000-Jan-04 07:12:00.0000,  1.443223119824262E+01, -1.372965269439444E+01, -2.380051663525428E-01,  2.681880510756329E-03,  2.666741647576434E-03, -2.489305490264341E-05,
2451547.900000000, A.D. 2000-Jan-04 09:36:00.0000,  1.443249938368291E+01, -1.372938601768569E+01, -2.380076556381228E-01,  2.681827988053144E-03,  2.666792569399462E-03, -2.489280825873324E-05,
2451548.000000000, A.D. 2000-Jan-04 12:00:00.0000,  1.443276756377768E+01, -1.372911933587016E+01, -2.380101449338979E-01,  2.681773594846383E-03,  2.666843801857242E-03, -2.489315404364209E-05,
2451548.100000000, A.D. 2000-Jan-04 14:24:00.0000,  1.443303573834115E+01, -1.372885264891188E+01, -2.380126342685840E-01,  2.681717384302252E-03,  2.666895435839303E-03, -2.489349216973022E-05,
2451548.200000000, A.D. 2000-Jan-04 16:48:00.0000,  1.443330390720034E+01, -1.372858595676795E+01, -2.380151236146596E-01,  2.681659551147438E-03,  2.666947519676312E-03, -2.489330372242988E-05,
2451548.300000000, A.D. 2000-Jan-04 19:12:00.0000,  1.443357207020696E+01, -1.372831925939263E+01, -2.380176128978610E-01,  2.681600387185533E-03,  2.667000061862514E-03, -2.489217498364576E-05,
2451548.400000000, A.D. 2000-Jan-04 21:36:00.0000,  1.443384022724494E+01, -1.372805255674112E+01, -2.380201020080710E-01,  2.681540238619073E-03,  2.667053036836963E-03, -2.488980202167286E-05,
2451548.500000000, A.D. 2000-Jan-05 00:00:00.0000,  1.443410837823408E+01, -1.372778584877256E+01, -2.380225908098943E-01,  2.681479471912545E-03,  2.667106392250922E-03, -2.488598068913983E-05,
2451548.600000000, A.D. 2000-Jan-05 02:24:00.0000,  1.443437652313089E+01, -1.372751913545237E+01, -2.380250791518118E-01,  2.681418451932822E-03,  2.667160056162754E-03, -2.488058963215585E-05,
2451548.700000000, A.D. 2000-Jan-05 04:48:00.0000,  1.443464466192783E+01, -1.372725241675389E+01, -2.380275668736218E-01,  2.681357532560674E-03,  2.667213942968832E-03, -2.487357449603826E-05,
2451548.800000000, A.D. 2000-Jan-05 07:12:00.0000,  1.443491279465220E+01, -1.372698569265951E+01, -2.380300538126483E-01,  2.681297056762915E-03,  2.667267957544961E-03, -2.486493940390651E-05,
2451548.900000000, A.D. 2000-Jan-05 09:36:00.0000,  1.443518092136519E+01, -1.372671896316151E+01, -2.380325398095280E-01,  2.681237361114960E-03,  2.667321997895204E-03, -2.485474719048004E-05,
2451549.000000000, A.D. 2000-Jan-05 12:00:00.0000,  1.443544904216156E+01, -1.372645222826262E+01, -2.380350247143178E-01,  2.681178779522671E-03,  2.667375957339130E-03, -2.484312415537610E-05,
2451549.100000000, A.D. 2000-Jan-05 14:24:00.0000,  1.443571715716925E+01, -1.372618548797636E+01, -2.380375083929669E-01,  2.681121642255393E-03,  2.667429727555626E-03, -2.483026130562570E-05,
2451549.200000000, A.D. 2000-Jan-05 16:48:00.0000,  1.443598526654881E+01, -1.372591874232694E+01, -2.380399907334934E-01,  2.681066267983635E-03,  2.667483203159899E-03, -2.481640755905440E-05,
2451549.300000000, A.D. 2000-Jan-05 19:12:00.0000,  1.443625337049130E+01, -1.372565199134881E+01, -2.380424716515586E-01,  2.681012945047286E-03,  2.667536286311738E-03, -2.480186962943167E-05,
2451549.400000000, A.D. 2000-Jan-05 21:36:00.0000,  1.443652146921352E+01, -1.372538523508581E+01, -2.380449510986528E-01,  2.680961887716410E-03,  2.667588885401506E-03, -2.478708071360588E-05,
2451549.500000000, A.D. 2000-Jan-06 00:00:00.0000,  1.443678956294578E+01, -1.372511847359133E+01, -2.380474290864897E-01,  2.680913124165327E-03,  2.667640894278754E-03, -2.477289300934823E-05,
2451549.600000000, A.D. 2000-Jan-06 02:24:00.0000,  1.443705765191648E+01, -1.372485170692612E+01, -2.380499056963441E-01,  2.680866638435085E-03,  2.667692298411625E-03, -2.475957947448052E-05,
2451549.700000000, A.D. 2000-Jan-06 04:48:00.0000,  1.443732573633985E+01, -1.372458493515310E+01, -2.380523810592874E-01,  2.680822133331990E-03,  2.667743058231203E-03, -2.474799128275977E-05,
2451549.800000000, A.D. 2000-Jan-06 07:12:00.0000,  1.443759381639600E+01, -1.372431815833443E+01, -2.380548553648404E-01,  2.680779207449125E-03,  2.667793220312517E-03, -2.473851108752360E-05,
2451549.900000000, A.D. 2000-Jan-06 09:36:00.0000,  1.443786189221390E+01, -1.372405137652660E+01, -2.380573288467474E-01,  2.680737254101151E-03,  2.667842856907761E-03, -2.473158199907703E-05,
2451550.000000000, A.D. 2000-Jan-06 12:00:00.0000,  1.443812996385483E+01, -1.372378458977677E+01, -2.380598017756741E-01,  2.680695538857544E-03,  2.667892083357111E-03, -2.472747737391569E-05,
2451550.100000000, A.D. 2000-Jan-06 14:24:00.0000,  1.443839803130310E+01, -1.372351779811842E+01, -2.380622744374566E-01,  2.680653267113894E-03,  2.667941056130118E-03, -2.472622089607270E-05,
2451550.200000000, A.D. 2000-Jan-06 16:48:00.0000,  1.443866609446358E+01, -1.372325100156782E+01, -2.380647471070500E-01,  2.680609658087523E-03,  2.667989961170136E-03, -2.472757206460213E-05,
2451550.300000000, A.D. 2000-Jan-06 19:12:00.0000,  1.443893415316704E+01, -1.372298420012181E+01, -2.380672200228229E-01,  2.680564024415476E-03,  2.668038997309114E-03, -2.473104491391340E-05,
2451550.400000000, A.D. 2000-Jan-06 21:36:00.0000,  1.443920220718344E+01, -1.372271739375753E+01, -2.380696933639486E-01,  2.680515847903083E-03,  2.668088357539378E-03, -2.473595048081202E-05,
2451550.500000000, A.D. 2000-Jan-07 00:00:00.0000,  1.443947025624194E+01, -1.372245058243384E+01, -2.380721672331081E-01,  2.680464839712691E-03,  2.668138210338383E-03, -2.474145967587732E-05,
2451550.600000000, A.D. 2000-Jan-07 02:24:00.0000,  1.443973830005587E+01, -1.372218376609473E+01, -2.380746416462865E-01,  2.680410975288552E-03,  2.668188683104130E-03, -2.474668180885653E-05,
2451550.700000000, A.D. 2000-Jan-07 04:48:00.0000,  1.444000633834965E+01, -1.372191694467403E+01, -2.380771165309045E-01,  2.680354498705717E-03,  2.668239849572995E-03, -2.475075061286707E-05,
2451550.800000000, A.D. 2000-Jan-07 07:12:00.0000,  1.444027437088454E+01, -1.372165011810119E+01, -2.380795917324706E-01,  2.680295896341309E-03,  2.668291722660705E-03, -2.475290722441675E-05,
2451550.900000000, A.D. 2000-Jan-07 09:36:00.0000,  1.444054239748047E+01, -1.372138328630751E+01, -2.380820670289499E-01,  2.680235844589969E-03,  2.668344253488793E-03, -2.475256942889747E-05,
2451551.000000000, A.D. 2000-Jan-07 12:00:00.0000,  1.444081041803165E+01, -1.372111644923203E+01, -2.380845421509825E-01,  2.680175139954758E-03,  2.668397336539372E-03, -2.474937862220405E-05,
2451551.100000000, A.D. 2000-Jan-07 14:24:00.0000,  1.444107843251471E+01, -1.372084960682681E+01, -2.380870168054739E-01,  2.680114621781597E-03,  2.668450820069395E-03, -2.474321973302565E-05,
2451551.200000000, A.D. 2000-Jan-07 16:48:00.0000,  1.444134644098926E+01, -1.372058275906078E+01, -2.380894906997984E-01,  2.680055098046355E-03,  2.668504520256922E-03, -2.473421385870033E-05,
2451551.300000000, A.D. 2000-Jan-07 19:12:00.0000,  1.444161444359144E+01, -1.372031590592221E+01, -2.380919635640547E-01,  2.679997283110280E-03,  2.668558237155595E-03, -2.472268762868569E-05,
2451551.400000000, A.D. 2000-Jan-07 21:36:00.0000,  1.444188244052224E+01, -1.372004904741948E+01, -2.380944351693793E-01,  2.679941753612620E-03,  2.668611770456201E-03, -2.470912652985156E-05,
2451551.500000000, A.D. 2000-Jan-08 00:00:00.0000,  1.444215043203238E+01, -1.371978218358049E+01, -2.380969053411598E-01,  2.679888925196069E-03,  2.668664933294675E-03, -2.469412109452781E-05,
2451551.600000000, A.D. 2000-Jan-08 02:24:00.0000,  1.444241841840586E+01, -1.371951531445064E+01, -2.380993739668918E-01,  2.679839049155803E-03,  2.668717562848418E-03, -2.467831478178451E-05,
2451551.700000000, A.D. 2000-Jan-08 04:48:00.0000,  1.444268639994409E+01, -1.371924844009013E+01, -2.381018409992144E-01,  2.679792224950664E-03,  2.668769527129590E-03, -2.466236071277198E-05,
2451551.800000000, A.D. 2000-Jan-08 07:12:00.0000,  1.444295437695169E+01, -1.371898156057069E+01, -2.381043064552427E-01,  2.679748422315568E-03,  2.668820728091341E-03, -2.464689156122746E-05,
2451551.900000000, A.D. 2000-Jan-08 09:36:00.0000,  1.444322234972485E+01, -1.371871467597213E+01, -2.381067704136088E-01,  2.679707505819240E-03,  2.668871101781174E-03, -2.463250344893476E-05,
2451552.000000000, A.D. 2000-Jan-08 12:00:00.0000,  1.444349031854180E+01, -1.371844778637900E+01, -2.381092330105089E-01,  2.679669255273175E-03,  2.668920616690294E-03, -2.461975133825608E-05,
2451552.100000000, A.D. 2000-Jan-08 14:24:00.0000,  1.444375828365506E+01, -1.371818089187749E+01, -2.381116944356368E-01,  2.679633377337118E-03,  2.668969271578784E-03, -2.460915081076106E-05,
2451552.200000000, A.D. 2000-Jan-08 16:48:00.0000,  1.444402624528426E+01, -1.371791399255246E+01, -2.381141549283666E-01,  2.679599506662922E-03,  2.669017093873847E-03, -2.460117980046606E-05,
2451552.300000000, A.D. 2000-Jan-08 19:12:00.0000,  1.444429420360858E+01, -1.371764708848464E+01, -2.381166147738357E-01,  2.679567198428318E-03,  2.669064139273810E-03, -2.459627411261802E-05,
2451552.400000000, A.D. 2000-Jan-08 21:36:00.0000,  1.444456215875830E+01, -1.371738017974772E+01, -2.381190742980814E-01,  2.679535917417585E-03,  2.669110492538472E-03, -2.459481240810138E-05,
2451552.500000000, A.D. 2000-Jan-09 00:00:00.0000,  1.444483011080533E+01, -1.371711326640540E+01, -2.381215338610747E-01,  2.679505031102317E-03,  2.669156268758082E-03, -2.459708944412169E-05,
2451552.600000000, A.D. 2000-Jan-09 02:24:00.0000,  1.444509805975359E+01, -1.371684634850837E+01, -2.381239938466009E-01,  2.679473814697728E-03,  2.669201613856281E-03, -2.460328009594784E-05,
2451552.700000000, A.D. 2000-Jan-09 04:48:00.0000,  1.444536600553083E+01, -1.371657942609120E+01, -2.381264546482919E-01,  2.679441474366277E-03,  2.669246702887597E-03, -2.461340016715864E-05,
2451552.800000000, A.D. 2000-Jan-09 07:12:00.0000,  1.444563394798365E+01, -1.371631249916970E+01, -2.381289166519413E-01,  2.679407190495406E-03,  2.669291734980897E-03, -2.462727226245798E-05,
2451552.900000000, A.D. 2000-Jan-09 09:36:00.0000,  1.444590188687783E+01, -1.371604556773895E+01, -2.381313802150146E-01,  2.679370176888314E-03,  2.669336924583761E-03, -2.464450522295219E-05,
2451553.000000000, A.D. 2000-Jan-09 12:00:00.0000,  1.444616982190492E+01, -1.371577863177226E+01, -2.381338456450459E-01,  2.679329745425989E-03,  2.669382489800106E-03, -2.466449344806441E-05,
2451553.100000000, A.D. 2000-Jan-09 14:24:00.0000,  1.444643775269498E+01, -1.371551169122148E+01, -2.381363131790985E-01,  2.679285362387765E-03,  2.669428639586974E-03, -2.468643838345187E-05,
2451553.200000000, A.D. 2000-Jan-09 16:48:00.0000,  1.444670567883408E+01, -1.371524474601857E+01, -2.381387829663990E-01,  2.679236687180885E-03,  2.669475561431511E-03, -2.470939051262253E-05,
2451553.300000000, A.D. 2000-Jan-09 19:12:00.0000,  1.444697359988517E+01, -1.371497779607830E+01, -2.381412550561337E-01,  2.679183604216309E-03,  2.669523408289379E-03, -2.473231043806294E-05,
2451553.400000000, A.D. 2000-Jan-09 21:36:00.0000,  1.444724151541379E+01, -1.371471084130278E+01, -2.381437293926178E-01,  2.679126304651874E-03,  2.669572275637426E-03, -2.475415909148418E-05,
2451553.500000000, A.D. 2000-Jan-10 00:00:00.0000,  1.444750942502994E+01, -1.371444388158957E+01, -2.381462058225329E-01,  2.679065561065603E-03,  2.669622143039186E-03, -2.477406068321763E-05,
2451553.600000000, A.D. 2000-Jan-10 02:24:00.0000,  1.444777732841961E+01, -1.371417691683950E+01, -2.381486841108141E-01,  2.679001822125109E-03,  2.669673013390841E-03, -2.479121500383097E-05,
2451553.700000000, A.D. 2000-Jan-10 04:48:00.0000,  1.444804522532677E+01, -1.371390994695748E+01, -2.381511639579870E-01,  2.678936059980817E-03,  2.669724763013753E-03, -2.480515931543930E-05,
2451553.800000000, A.D. 2000-Jan-10 07:12:00.0000,  1.444831311559530E+01, -1.371364297186253E+01, -2.381536450264168E-01,  2.678869208510172E-03,  2.669777242294548E-03, -2.481562634572033E-05,
2451553.900000000, A.D. 2000-Jan-10 09:36:00.0000,  1.444858099916333E+01, -1.371337599149120E+01, -2.381561269691244E-01,  2.678802199103328E-03,  2.669830255813241E-03, -2.482267769460593E-05,
2451554.000000000, A.D. 2000-Jan-10 12:00:00.0000,  1.444884887605776E+01, -1.371310900580067E+01, -2.381586094582638E-01,  2.678735862876334E-03,  2.669883590196868E-03, -2.482662486838266E-05,
2451554.100000000, A.D. 2000-Jan-10 14:24:00.0000,  1.444911674638065E+01, -1.371284201476952E+01, -2.381610922073787E-01,  2.678670861709032E-03,  2.669937034327290E-03, -2.482797491639540E-05,
2451554.200000000, A.D. 2000-Jan-10 16:48:00.0000,  1.444938461028984E+01, -1.371257501839657E+01, -2.381635749879252E-01,  2.678607645087731E-03,  2.669990396697751E-03, -2.482736726190734E-05,
2451554.300000000, A.D. 2000-Jan-10 19:12:00.0000,  1.444965246797679E+01, -1.371230801669821E+01, -2.381660576388489E-01,  2.678546435096262E-03,  2.670043519746803E-03, -2.482549952633064E-05,
2451554.400000000, A.D. 2000-Jan-10 21:36:00.0000,  1.444992031964420E+01, -1.371204100970445E+01, -2.381685400686298E-01,  2.678487239440741E-03,  2.670096289626829E-03, -2.482305308327243E-05,
2451554.500000000, A.D. 2000-Jan-11 00:00:00.0000,  1.445018816548628E+01, -1.371177399745431E+01, -2.381710222504128E-01,  2.678429887640658E-03,  2.670148640315151E-03, -2.482063099606426E-05,
2451554.600000000, A.D. 2000-Jan-11 02:24:00.0000,  1.445045600567334E+01, -1.371150697999106E+01, -2.381735042119257E-01,  2.678374081597634E-03,  2.670200552085564E-03, -2.481871717617260E-05,
2451554.700000000, A.D. 2000-Jan-11 04:48:00.0000,  1.445072384034178E+01, -1.371123995735787E+01, -2.381759860225410E-01,  2.678319450061030E-03,  2.670252045431185E-03, -2.481765971582923E-05,
2451554.800000000, A.D. 2000-Jan-11 07:12:00.0000,  1.445099166958930E+01, -1.371097292959422E+01, -2.381784677797767E-01,  2.678265597274238E-03,  2.670303172213909E-03, -2.481767575086355E-05,
2451554.900000000, A.D. 2000-Jan-11 09:36:00.0000,  1.445125949347434E+01, -1.371070589673321E+01, -2.381809495971000E-01,  2.678212138817932E-03,  2.670354006001887E-03, -2.481887122127010E-05,
2451555.000000000, A.D. 2000-Jan-11 12:00:00.0000,  1.445152731201839E+01, -1.371043885879991E+01, -2.381834315940980E-01,  2.678158721518226E-03,  2.670404633291354E-03, -2.482126705465470E-05,
2451555.100000000, A.D. 2000-Jan-11 14:24:00.0000,  1.445179512520941E+01, -1.371017181581035E+01, -2.381859138892479E-01,  2.678105028320573E-03,  2.670455146729110E-03, -2.482482357196008E-05,
2451555.200000000, A.D. 2000-Jan-11 16:48:00.0000,  1.445206293300527E+01, -1.370990476777121E+01, -2.381883965947480E-01,  2.678050772409255E-03,  2.670505640729180E-03, -2.482945689878823E-05,
2451555.300000000, A.D. 2000-Jan-11 19:12:00.0000,  1.445233073533623E+01, -1.370963771467972E+01, -2.381908798124761E-01,  2.677995686969244E-03,  2.670556209180352E-03, -2.483504423625616E-05,
2451555.400000000, A.D. 2000-Jan-11 21:36:00.0000,  1.445259853210652E+01, -1.370937065652381E+01, -2.381933636298832E-01,  2.677939517524773E-03,  2.670606944408696E-03, -2.484141829848037E-05,
2451555.500000000, A.D. 2000-Jan-12 00:00:00.0000,  1.445286632319553E+01, -1.370910359328228E+01, -2.381958481149500E-01,  2.677882022735262E-03,  2.670657936281931E-03, -2.484835438275991E-05,
2451555.600000000, A.D. 2000-Jan-12 02:24:00.0000,  1.445313410845965E+01, -1.370883652492514E+01, -2.381983333096983E-01,  2.677822987150412E-03,  2.670709270357534E-03, -2.485555583814843E-05,
2451555.700000000, A.D. 2000-Jan-12 04:48:00.0000,  1.445340188773602E+01, -1.370856945141420E+01, -2.382008192224569E-01,  2.677762246207577E-03,  2.670761024267076E-03, -2.486264474456551E-05,
2451555.800000000, A.D. 2000-Jan-12 07:12:00.0000,  1.445366966084926E+01, -1.370830237270413E+01, -2.382033058197359E-01,  2.677699720318844E-03,  2.670813262031887E-03, -2.486916422270073E-05,
2451555.900000000, A.D. 2000-Jan-12 09:36:00.0000,  1.445393742762183E+01, -1.370803528874420E+01, -2.382057930191054E-01,  2.677635451907247E-03,  2.670866026621358E-03, -2.487459700282733E-05,
2451556.000000000, A.D. 2000-Jan-12 12:00:00.0000,  1.445420518788791E+01, -1.370776819948075E+01, -2.382082806848440E-01,  2.677569637318221E-03,  2.670919331676604E-03, -2.487840194402489E-05,
2451556.100000000, A.D. 2000-Jan-12 14:24:00.0000,  1.445447294150985E+01, -1.370750110486058E+01, -2.382107686280494E-01,  2.677502645107941E-03,  2.670973153807909E-03, -2.488006656116302E-05,
2451556.200000000, A.D. 2000-Jan-12 16:48:00.0000,  1.445474068839546E+01, -1.370723400483490E+01, -2.382132566126048E-01,  2.677435013514450E-03,  2.671027427128123E-03, -2.487916987846574E-05,
2451556.300000000, A.D. 2000-Jan-12 19:12:00.0000,  1.445500842851381E+01, -1.370696689936374E+01, -2.382157443675732E-01,  2.677367422878120E-03,  2.671082041631299E-03, -2.487544676136472E-05,
2451556.400000000, A.D. 2000-Jan-12 21:36:00.0000,  1.445527616190704E+01, -1.370669978842019E+01, -2.382182316056583E-01,  2.677300643004424E-03,  2.671136846637170E-03, -2.486884296061375E-05,
2451556.500000000, A.D. 2000-Jan-13 00:00:00.0000,  1.445554388869573E+01, -1.370643267199411E+01, -2.382207180462435E-01,  2.677235460260511E-03,  2.671191659824268E-03, -2.485955001751429E-05,
2451556.600000000, A.D. 2000-Jan-13 02:24:00.0000,  1.445581160907646E+01, -1.370616555009461E+01, -2.382232034405490E-01,  2.677172593637383E-03,  2.671246281454620E-03, -2.484801130303579E-05,
2451556.700000000, A.D. 2000-Jan-13 04:48:00.0000,  1.445607932331087E+01, -1.370589842275087E+01, -2.382256875957249E-01,  2.677112612049440E-03,  2.671300512397158E-03, -2.483489483989806E-05,
2451556.800000000, A.D. 2000-Jan-13 07:12:00.0000,  1.445634703170701E+01, -1.370563129001116E+01, -2.382281703946335E-01,  2.677055865824477E-03,  2.671354173678775E-03, -2.482103475560794E-05,
2451556.900000000, A.D. 2000-Jan-13 09:36:00.0000,  1.445661473459512E+01, -1.370536415193986E+01, -2.382306518085321E-01,  2.677002443056626E-03,  2.671407124754156E-03, -2.480735018135169E-05,
