

*******************************************************************************
Ephemeris / API_USER Fri Dec 17 03:22:42 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Dec-01 00:00:00.0000 TDB
Step-size       : 7000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2451548.700000000, A.D. 2000-Jan-05 04:48:00.0000, -2.475033991090862E-01,  9.506708223576026E-01,  2.030982158053740E-04, -1.696396309616159E-02, -4.277322081014658E-03,  4.332450173271977E-07,
2451548.800000000, A.D. 2000-Jan-05 07:12:00.0000, -2.491994207196137E-01,  9.502415992790580E-01,  2.031419441761474E-04, -1.695645980904180E-02, -4.307137282824685E-03,  4.412846538886387E-07,
2451548.900000000, A.D. 2000-Jan-05 09:36:00.0000, -2.508946892101568E-01,  9.498093953450216E-01,  2.031864651304966E-04, -1.694890069982524E-02, -4.336939165111195E-03,  4.490961218311447E-07,
2451549.000000000, A.D. 2000-Jan-05 12:00:00.0000, -2.525891989995291E-01,  9.493742118951710E-01,  2.032317556831031E-04, -1.694128578915850E-02, -4.366727573342331E-03,  4.566760685856569E-07,
2451549.100000000, A.D. 2000-Jan-05 14:24:00.0000, -2.542829445086643E-01,  9.489360502846446E-01,  2.032777925170032E-04, -1.693361509880291E-02, -4.396502352824927E-03,  4.640212019527978E-07,
2451549.200000000, A.D. 2000-Jan-05 16:48:00.0000, -2.559759201607284E-01,  9.484949118840588E-01,  2.033245519886681E-04, -1.692588865164630E-02, -4.426263348715168E-03,  4.711282915755971E-07,
2451549.300000000, A.D. 2000-Jan-05 19:12:00.0000, -2.576681203812331E-01,  9.480507980795208E-01,  2.033720101348765E-04, -1.691810647171467E-02, -4.456010406029874E-03,  4.779941704335041E-07,
2451549.400000000, A.D. 2000-Jan-05 21:36:00.0000, -2.593595395981501E-01,  9.476037102726422E-01,  2.034201426789407E-04, -1.691026858418366E-02, -4.485743369658422E-03,  4.846157363540993E-07,
2451549.500000000, A.D. 2000-Jan-06 00:00:00.0000, -2.610501722420264E-01,  9.471536498805525E-01,  2.034689250370810E-04, -1.690237501538978E-02, -4.515462084375273E-03,  4.909899535440409E-07,
2451549.600000000, A.D. 2000-Jan-06 02:24:00.0000, -2.627400127461015E-01,  9.467006183359085E-01,  2.035183323255978E-04, -1.689442579284145E-02, -4.545166394853081E-03,  4.971138541241152E-07,
2451549.700000000, A.D. 2000-Jan-06 04:48:00.0000, -2.644290555464247E-01,  9.462446170869037E-01,  2.035683393673458E-04, -1.688642094522973E-02, -4.574856145676375E-03,  5.029845396789075E-07,
