

*******************************************************************************
Ephemeris / API_USER Fri Dec 17 03:22:24 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Dec-01 00:00:00.0000 TDB
Step-size       : 7000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2451549.700000000, A.D. 2000-Jan-06 04:48:00.0000, -7.111807940877707E-03, -2.830721069136461E-03,  2.058527554021822E-04,  5.417757641831944E-06, -7.369180858216824E-06, -9.534464270689031E-08,
2451549.800000000, A.D. 2000-Jan-06 07:12:00.0000, -7.111266123445406E-03, -2.831457947427922E-03,  2.058432198511051E-04,  5.418590988302823E-06, -7.368385019551389E-06, -9.536638193081020E-08,
2451549.900000000, A.D. 2000-Jan-06 09:36:00.0000, -7.110724222683203E-03, -2.832194746150083E-03,  2.058336821251762E-04,  5.419424240059495E-06, -7.367589472209664E-06, -9.538813974496265E-08,
2451550.000000000, A.D. 2000-Jan-06 12:00:00.0000, -7.110182238600507E-03, -2.832931465332068E-03,  2.058241422225346E-04,  5.420257398393389E-06, -7.366794216019469E-06, -9.540991620179695E-08,
2451550.100000000, A.D. 2000-Jan-06 14:24:00.0000, -7.109640171206594E-03, -2.833668105002986E-03,  2.058146001413128E-04,  5.421090464598575E-06, -7.365999250804527E-06, -9.543171135386705E-08,
2451550.200000000, A.D. 2000-Jan-06 16:48:00.0000, -7.109098020510615E-03, -2.834404665191922E-03,  2.058050558796387E-04,  5.421923439971757E-06, -7.365204576384421E-06, -9.545352525383010E-08,
2451550.300000000, A.D. 2000-Jan-06 19:12:00.0000, -7.108555786521586E-03, -2.835141145927949E-03,  2.057955094356352E-04,  5.422756325812274E-06, -7.364410192574548E-06, -9.547535795444395E-08,
2451550.400000000, A.D. 2000-Jan-06 21:36:00.0000, -7.108013469248394E-03, -2.835877547240118E-03,  2.057859608074196E-04,  5.423589123422095E-06, -7.363616099186100E-06, -9.549720950855762E-08,
2451550.500000000, A.D. 2000-Jan-07 00:00:00.0000, -7.107471068699798E-03, -2.836613869157461E-03,  2.057764099931034E-04,  5.424421834105817E-06, -7.362822296025990E-06, -9.551907996911532E-08,
2451550.600000000, A.D. 2000-Jan-07 02:24:00.0000, -7.106928584884426E-03, -2.837350111708991E-03,  2.057668569907936E-04,  5.425254459170665E-06, -7.362028782896845E-06, -9.554096938915141E-08,
2451550.700000000, A.D. 2000-Jan-07 04:48:00.0000, -7.106386017810774E-03, -2.838086274923702E-03,  2.057573017985919E-04,  5.426086999926486E-06, -7.361235559596939E-06, -9.556287782178391E-08,
2451550.800000000, A.D. 2000-Jan-07 07:12:00.0000, -7.105843367487208E-03, -2.838822358830565E-03,  2.057477444145939E-04,  5.426919457685750E-06, -7.360442625920164E-06, -9.558480532021200E-08,
2451550.900000000, A.D. 2000-Jan-07 09:36:00.0000, -7.105300633921959E-03, -2.839558363458533E-03,  2.057381848368905E-04,  5.427751833763537E-06, -7.359649981655988E-06, -9.560675193771603E-08,
2451551.000000000, A.D. 2000-Jan-07 12:00:00.0000, -7.104757817123133E-03, -2.840294288836536E-03,  2.057286230635670E-04,  5.428584129477551E-06, -7.358857626589409E-06, -9.562871772764946E-08,
2451551.100000000, A.D. 2000-Jan-07 14:24:00.0000, -7.104214917098699E-03, -2.841030134993483E-03,  2.057190590927040E-04,  5.429416346148099E-06, -7.358065560500912E-06, -9.565070274343888E-08,
2451551.200000000, A.D. 2000-Jan-07 16:48:00.0000, -7.103671933856495E-03, -2.841765901958262E-03,  2.057094929223759E-04,  5.430248485098101E-06, -7.357273783166439E-06, -9.567270703857754E-08,
2451551.300000000, A.D. 2000-Jan-07 19:12:00.0000, -7.103128867404226E-03, -2.842501589759734E-03,  2.056999245506520E-04,  5.431080547653083E-06, -7.356482294357325E-06, -9.569473066662379E-08,
2451551.400000000, A.D. 2000-Jan-07 21:36:00.0000, -7.102585717749466E-03, -2.843237198426742E-03,  2.056903539755964E-04,  5.431912535141169E-06, -7.355691093840275E-06, -9.571677368119711E-08,
2451551.500000000, A.D. 2000-Jan-08 00:00:00.0000, -7.102042484899655E-03, -2.843972727988104E-03,  2.056807811952677E-04,  5.432744448893085E-06, -7.354900181377306E-06, -9.573883613597356E-08,
2451551.600000000, A.D. 2000-Jan-08 02:24:00.0000, -7.101499168862101E-03, -2.844708178472612E-03,  2.056712062077194E-04,  5.433576290242152E-06, -7.354109556725714E-06, -9.576091808468433E-08,
2451551.700000000, A.D. 2000-Jan-08 04:48:00.0000, -7.100955769643976E-03, -2.845443549909034E-03,  2.056616290109991E-04,  5.434408060524285E-06, -7.353319219638028E-06, -9.578301958110719E-08,
2451551.800000000, A.D. 2000-Jan-08 07:12:00.0000, -7.100412287252321E-03, -2.846178842326116E-03,  2.056520496031497E-04,  5.435239761077983E-06, -7.352529169861958E-06, -9.580514067906999E-08,
2451551.900000000, A.D. 2000-Jan-08 09:36:00.0000, -7.099868721694040E-03, -2.846914055752575E-03,  2.056424679822082E-04,  5.436071393244331E-06, -7.351739407140362E-06, -9.582728143244119E-08,
2451552.000000000, A.D. 2000-Jan-08 12:00:00.0000, -7.099325072975907E-03, -2.847649190217104E-03,  2.056328841462062E-04,  5.436902958367001E-06, -7.350949931211191E-06, -9.584944189512679E-08,
2451552.100000000, A.D. 2000-Jan-08 14:24:00.0000, -7.098781341104557E-03, -2.848384245748368E-03,  2.056232980931702E-04,  5.437734457792240E-06, -7.350160741807452E-06, -9.587162212106885E-08,
2451552.200000000, A.D. 2000-Jan-08 16:48:00.0000, -7.098237526086493E-03, -2.849119222375007E-03,  2.056137098211214E-04,  5.438565892868865E-06, -7.349371838657161E-06, -9.589382216424104E-08,
2451552.300000000, A.D. 2000-Jan-08 19:12:00.0000, -7.097693627928082E-03, -2.849854120125632E-03,  2.056041193280751E-04,  5.439397264948267E-06, -7.348583221483291E-06, -9.591604207864102E-08,
2451552.400000000, A.D. 2000-Jan-08 21:36:00.0000, -7.097149646635558E-03, -2.850588939028827E-03,  2.055945266120415E-04,  5.440228575384405E-06, -7.347794890003735E-06, -9.593828191829302E-08,
2451552.500000000, A.D. 2000-Jan-09 00:00:00.0000, -7.096605582215015E-03, -2.851323679113147E-03,  2.055849316710254E-04,  5.441059825533796E-06, -7.347006843931246E-06, -9.596054173723933E-08,
2451552.600000000, A.D. 2000-Jan-09 02:24:00.0000, -7.096061434672416E-03, -2.852058340407117E-03,  2.055753345030262E-04,  5.441891016755586E-06, -7.346219082975871E-06, -9.598282158972257E-08,
2451552.700000000, A.D. 2000-Jan-09 04:48:00.0000, -7.095517204013584E-03, -2.852792922939236E-03,  2.055657351060379E-04,  5.442722150411216E-06, -7.345431606836317E-06, -9.600512152952051E-08,
2451552.800000000, A.D. 2000-Jan-09 07:12:00.0000, -7.094972890244206E-03, -2.853527426737968E-03,  2.055561334780489E-04,  5.443553227864847E-06, -7.344644415209912E-06, -9.602744161072353E-08,
2451552.900000000, A.D. 2000-Jan-09 09:36:00.0000, -7.094428493369838E-03, -2.854261851831751E-03,  2.055465296170427E-04,  5.444384250483179E-06, -7.343857507788618E-06, -9.604978188742046E-08,
2451553.000000000, A.D. 2000-Jan-09 12:00:00.0000, -7.093884013395892E-03, -2.854996198248989E-03,  2.055369235209963E-04,  5.445215219635447E-06, -7.343070884258995E-06, -9.607214241369715E-08,
2451553.100000000, A.D. 2000-Jan-09 14:24:00.0000, -7.093339450327647E-03, -2.855730466018055E-03,  2.055273151878833E-04,  5.446046136693420E-06, -7.342284544302141E-06, -9.609452324362944E-08,
2451553.200000000, A.D. 2000-Jan-09 16:48:00.0000, -7.092794804170244E-03, -2.856464655167291E-03,  2.055177046156690E-04,  5.446877003031390E-06, -7.341498487593670E-06, -9.611692443127914E-08,
2451553.300000000, A.D. 2000-Jan-09 19:12:00.0000, -7.092250074928686E-03, -2.857198765725005E-03,  2.055080918023163E-04,  5.447707820026170E-06, -7.340712713803647E-06, -9.613934603069100E-08,
2451553.400000000, A.D. 2000-Jan-09 21:36:00.0000, -7.091705262607838E-03, -2.857932797719472E-03,  2.054984767457809E-04,  5.448538589057090E-06, -7.339927222596550E-06, -9.616178809589176E-08,
2451553.500000000, A.D. 2000-Jan-10 00:00:00.0000, -7.091160367212426E-03, -2.858666751178932E-03,  2.054888594440131E-04,  5.449369311505984E-06, -7.339142013631216E-06, -9.618425068087862E-08,
2451553.600000000, A.D. 2000-Jan-10 02:24:00.0000, -7.090615388747044E-03, -2.859400626131594E-03,  2.054792398949589E-04,  5.450199988757190E-06, -7.338357086560806E-06, -9.620673383962020E-08,
2451553.700000000, A.D. 2000-Jan-10 04:48:00.0000, -7.090070327216135E-03, -2.860134422605629E-03,  2.054696180965577E-04,  5.451030622197543E-06, -7.337572441032733E-06, -9.622923762605257E-08,
2451553.800000000, A.D. 2000-Jan-10 07:12:00.0000, -7.089525182624018E-03, -2.860868140629174E-03,  2.054599940467443E-04,  5.451861213216369E-06, -7.336788076688638E-06, -9.625176209407069E-08,
2451553.900000000, A.D. 2000-Jan-10 09:36:00.0000, -7.088979954974860E-03, -2.861601780230327E-03,  2.054503677434477E-04,  5.452691763205471E-06, -7.336003993164320E-06, -9.627430729752500E-08,
2451554.000000000, A.D. 2000-Jan-10 12:00:00.0000, -7.088434644272697E-03, -2.862335341437155E-03,  2.054407391845919E-04,  5.453522273559137E-06, -7.335220190089699E-06, -9.629687329022081E-08,
2451554.100000000, A.D. 2000-Jan-10 14:24:00.0000, -7.087889250521423E-03, -2.863068824277682E-03,  2.054311083680950E-04,  5.454352745674118E-06, -7.334436667088751E-06, -9.631946012590982E-08,
2451554.200000000, A.D. 2000-Jan-10 16:48:00.0000, -7.087343773724791E-03, -2.863802228779896E-03,  2.054214752918702E-04,  5.455183180949631E-06, -7.333653423779467E-06, -9.634206785828468E-08,
2451554.300000000, A.D. 2000-Jan-10 19:12:00.0000, -7.086798213886415E-03, -2.864535554971748E-03,  2.054118399538248E-04,  5.456013580787347E-06, -7.332870459773790E-06, -9.636469654097634E-08,
2451554.400000000, A.D. 2000-Jan-10 21:36:00.0000, -7.086252571009768E-03, -2.865268802881147E-03,  2.054022023518618E-04,  5.456843946591383E-06, -7.332087774677573E-06, -9.638734622754669E-08,
2451554.500000000, A.D. 2000-Jan-11 00:00:00.0000, -7.085706845098184E-03, -2.866001972535966E-03,  2.053925624838773E-04,  5.457674279768298E-06, -7.331305368090516E-06, -9.641001697148895E-08,
2451554.600000000, A.D. 2000-Jan-11 02:24:00.0000, -7.085161036154854E-03, -2.866735063964036E-03,  2.053829203477638E-04,  5.458504581727077E-06, -7.330523239606109E-06, -9.643270882621419E-08,
2451554.700000000, A.D. 2000-Jan-11 04:48:00.0000, -7.084615144182832E-03, -2.867468077193144E-03,  2.053732759414069E-04,  5.459334853879135E-06, -7.329741388811588E-06, -9.645542184505185E-08,
2451554.800000000, A.D. 2000-Jan-11 07:12:00.0000, -7.084069169185025E-03, -2.868201012251040E-03,  2.053636292626875E-04,  5.460165097638298E-06, -7.328959815287861E-06, -9.647815608124568E-08,
2451554.900000000, A.D. 2000-Jan-11 09:36:00.0000, -7.083523111164203E-03, -2.868933869165429E-03,  2.053539803094814E-04,  5.460995314420798E-06, -7.328178518609470E-06, -9.650091158794327E-08,
2451555.000000000, A.D. 2000-Jan-11 12:00:00.0000, -7.082976970122992E-03, -2.869666647963976E-03,  2.053443290796593E-04,  5.461825505645259E-06, -7.327397498344520E-06, -9.652368841819401E-08,
2451555.100000000, A.D. 2000-Jan-11 14:24:00.0000, -7.082430746063880E-03, -2.870399348674298E-03,  2.053346755710853E-04,  5.462655672732701E-06, -7.326616754054626E-06, -9.654648662494411E-08,
2451555.200000000, A.D. 2000-Jan-11 16:48:00.0000, -7.081884438989204E-03, -2.871131971323971E-03,  2.053250197816199E-04,  5.463485817106513E-06, -7.325836285294853E-06, -9.656930626102756E-08,
2451555.300000000, A.D. 2000-Jan-11 19:12:00.0000, -7.081338048901167E-03, -2.871864515940526E-03,  2.053153617091171E-04,  5.464315940192453E-06, -7.325056091613661E-06, -9.659214737916313E-08,
2451555.400000000, A.D. 2000-Jan-11 21:36:00.0000, -7.080791575801828E-03, -2.872596982551448E-03,  2.053057013514263E-04,  5.465146043418639E-06, -7.324276172552834E-06, -9.661501003194937E-08,
2451555.500000000, A.D. 2000-Jan-12 00:00:00.0000, -7.080245019693098E-03, -2.873329371184175E-03,  2.052960387063911E-04,  5.465976128215531E-06, -7.323496527647430E-06, -9.663789427185710E-08,
2451555.600000000, A.D. 2000-Jan-12 02:24:00.0000, -7.079698380576750E-03, -2.874061681866100E-03,  2.052863737718506E-04,  5.466806196015926E-06, -7.322717156425713E-06, -9.666080015122334E-08,
2451555.700000000, A.D. 2000-Jan-12 04:48:00.0000, -7.079151658454413E-03, -2.874793914624568E-03,  2.052767065456378E-04,  5.467636248254943E-06, -7.321938058409098E-06, -9.668372772224642E-08,
2451555.800000000, A.D. 2000-Jan-12 07:12:00.0000, -7.078604853327570E-03, -2.875526069486873E-03,  2.052670370255811E-04,  5.468466286370014E-06, -7.321159233112081E-06, -9.670667703697884E-08,
2451555.900000000, A.D. 2000-Jan-12 09:36:00.0000, -7.078057965197562E-03, -2.876258146480264E-03,  2.052573652095039E-04,  5.469296311800867E-06, -7.320380680042177E-06, -9.672964814732134E-08,
2451556.000000000, A.D. 2000-Jan-12 12:00:00.0000, -7.077510994065585E-03, -2.876990145631939E-03,  2.052476910952237E-04,  5.470126325989525E-06, -7.319602398699856E-06, -9.675264110501786E-08,
2451556.100000000, A.D. 2000-Jan-12 14:24:00.0000, -7.076963939932691E-03, -2.877722066969045E-03,  2.052380146805531E-04,  5.470956330380273E-06, -7.318824388578485E-06, -9.677565596164753E-08,
2451556.200000000, A.D. 2000-Jan-12 16:48:00.0000, -7.076416802799786E-03, -2.878453910518678E-03,  2.052283359632994E-04,  5.471786326419669E-06, -7.318046649164249E-06, -9.679869276862014E-08,
2451556.300000000, A.D. 2000-Jan-12 19:12:00.0000, -7.075869582667637E-03, -2.879185676307883E-03,  2.052186549412658E-04,  5.472616315556508E-06, -7.317269179936105E-06, -9.682175157716419E-08,
2451556.400000000, A.D. 2000-Jan-12 21:36:00.0000, -7.075322279536857E-03, -2.879917364363653E-03,  2.052089716122490E-04,  5.473446299241825E-06, -7.316491980365691E-06, -9.684483243832779E-08,
