

*******************************************************************************
Ephemeris / API_USER Fri Dec 17 03:22:36 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Venus (299)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Dec-01 00:00:00.0000 TDB
Step-size       : 7000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2451550.600000000, A.D. 2000-Jan-07 02:24:00.0000, -7.120627826034892E-01, -1.482711793274887E-01,  3.890818059132663E-02,  3.962659035740692E-03, -1.990741176093679E-02, -5.004908521959861E-04,
2451550.700000000, A.D. 2000-Jan-07 04:48:00.0000, -7.116637325385781E-01, -1.502613433759266E-01,  3.885797869246440E-02,  4.018336558992877E-03, -1.989584310803773E-02, -5.035464391263940E-04,
2451550.800000000, A.D. 2000-Jan-07 07:12:00.0000, -7.112591164397379E-01, -1.522503427309413E-01,  3.880747144108535E-02,  4.073979640838874E-03, -1.988411791053150E-02, -5.065978985380526E-04,
2451550.900000000, A.D. 2000-Jan-07 09:36:00.0000, -7.108489377731474E-01, -1.542381617435110E-01,  3.875665925113903E-02,  4.129587840585132E-03, -1.987223627741081E-02, -5.096452064836394E-04,
2451551.000000000, A.D. 2000-Jan-07 12:00:00.0000, -7.104332000490354E-01, -1.562247847755764E-01,  3.870554253896782E-02,  4.185160717908721E-03, -1.986019831892171E-02, -5.126883390543712E-04,
2451551.100000000, A.D. 2000-Jan-07 14:24:00.0000, -7.100119068216451E-01, -1.582101962001650E-01,  3.865412172330304E-02,  4.240697832860936E-03, -1.984800414656212E-02, -5.157272723801629E-04,
2451551.200000000, A.D. 2000-Jan-07 16:48:00.0000, -7.095850616891951E-01, -1.601943804015167E-01,  3.860239722526104E-02,  4.296198745870883E-03, -1.983565387308042E-02, -5.187619826298317E-04,
2451551.300000000, A.D. 2000-Jan-07 19:12:00.0000, -7.091526682938424E-01, -1.621773217752089E-01,  3.855036946833940E-02,  4.351663017749074E-03, -1.982314761247399E-02, -5.217924460112849E-04,
2451551.400000000, A.D. 2000-Jan-07 21:36:00.0000, -7.087147303216436E-01, -1.641590047282808E-01,  3.849803887841284E-02,  4.407090209691010E-03, -1.981048547998782E-02, -5.248186387716962E-04,
2451551.500000000, A.D. 2000-Jan-08 00:00:00.0000, -7.082712515025164E-01, -1.661394136793588E-01,  3.844540588372956E-02,  4.462479883280752E-03, -1.979766759211297E-02, -5.278405371977017E-04,
2451551.600000000, A.D. 2000-Jan-08 02:24:00.0000, -7.078222356102004E-01, -1.681185330587803E-01,  3.839247091490697E-02,  4.517831600494498E-03, -1.978469406658515E-02, -5.308581176155830E-04,
2451551.700000000, A.D. 2000-Jan-08 04:48:00.0000, -7.073676864622180E-01, -1.700963473087186E-01,  3.833923440492790E-02,  4.573144923704146E-03, -1.977156502238319E-02, -5.338713563914490E-04,
2451551.800000000, A.D. 2000-Jan-08 07:12:00.0000, -7.069076079198344E-01, -1.720728408833070E-01,  3.828569678913658E-02,  4.628419415680842E-03, -1.975828057972761E-02, -5.368802299314293E-04,
2451551.900000000, A.D. 2000-Jan-08 09:36:00.0000, -7.064420038880176E-01, -1.740479982487630E-01,  3.823185850523466E-02,  4.683654639598545E-03, -1.974484086007907E-02, -5.398847146818486E-04,
2451552.000000000, A.D. 2000-Jan-08 12:00:00.0000, -7.059708783153978E-01, -1.760218038835117E-01,  3.817771999327702E-02,  4.738850159037563E-03, -1.973124598613687E-02, -5.428847871294201E-04,
2451552.100000000, A.D. 2000-Jan-08 14:24:00.0000, -7.054942351942268E-01, -1.779942422783104E-01,  3.812328169566798E-02,  4.794005537988089E-03, -1.971749608183742E-02, -5.458804238014220E-04,
2451552.200000000, A.D. 2000-Jan-08 16:48:00.0000, -7.050120785603369E-01, -1.799652979363717E-01,  3.806854405715703E-02,  4.849120340853743E-03, -1.970359127235269E-02, -5.488716012658829E-04,
2451552.300000000, A.D. 2000-Jan-08 19:12:00.0000, -7.045244124930987E-01, -1.819349553734869E-01,  3.801350752483481E-02,  4.904194132455090E-03, -1.968953168408872E-02, -5.518582961317593E-04,
2451552.400000000, A.D. 2000-Jan-08 21:36:00.0000, -7.040312411153804E-01, -1.839031991181500E-01,  3.795817254812901E-02,  4.959226478033157E-03, -1.967531744468401E-02, -5.548404850491298E-04,
2451552.500000000, A.D. 2000-Jan-09 00:00:00.0000, -7.035325685935045E-01, -1.858700137116800E-01,  3.790253957880027E-02,  5.014216943252952E-03, -1.966094868300798E-02, -5.578181447093661E-04,
2451552.600000000, A.D. 2000-Jan-09 02:24:00.0000, -7.030283991372058E-01, -1.878353837083445E-01,  3.784660907093800E-02,  5.069165094208523E-03, -1.964642552915895E-02, -5.607912518453970E-04,
2451552.700000000, A.D. 2000-Jan-09 04:48:00.0000, -7.025187369995881E-01, -1.897992936754823E-01,  3.779038148095624E-02,  5.124070497422120E-03, -1.963174811446292E-02, -5.637597832316505E-04,
2451552.800000000, A.D. 2000-Jan-09 07:12:00.0000, -7.020035864770813E-01, -1.917617281936259E-01,  3.773385726758950E-02,  5.178932719851775E-03, -1.961691657147254E-02, -5.667237156844750E-04,
2451552.900000000, A.D. 2000-Jan-09 09:36:00.0000, -7.014829519093978E-01, -1.937226718566248E-01,  3.767703689188857E-02,  5.233751328893492E-03, -1.960193103396497E-02, -5.696830260622299E-04,
2451553.000000000, A.D. 2000-Jan-09 12:00:00.0000, -7.009568376794881E-01, -1.956821092717670E-01,  3.761992081721625E-02,  5.288525892384716E-03, -1.958679163694033E-02, -5.726376912654702E-04,
2451553.100000000, A.D. 2000-Jan-09 14:24:00.0000, -7.004252482134969E-01, -1.976400250599017E-01,  3.756250950924322E-02,  5.343255978607815E-03, -1.957149851661998E-02, -5.755876882371279E-04,
2451553.200000000, A.D. 2000-Jan-09 16:48:00.0000, -6.998881879807183E-01, -1.995964038555611E-01,  3.750480343594373E-02,  5.397941156293545E-03, -1.955605181044499E-02, -5.785329939626845E-04,
2451553.300000000, A.D. 2000-Jan-09 19:12:00.0000, -6.993456614935506E-01, -2.015512303070828E-01,  3.744680306759134E-02,  5.452580994624504E-03, -1.954045165707439E-02, -5.814735854703467E-04,
2451553.400000000, A.D. 2000-Jan-09 21:36:00.0000, -6.987976733074511E-01, -2.035044890767307E-01,  3.738850887675461E-02,  5.507175063238596E-03, -1.952469819638361E-02, -5.844094398312254E-04,
2451553.500000000, A.D. 2000-Jan-10 00:00:00.0000, -6.982442280208907E-01, -2.054561648408171E-01,  3.732992133829290E-02,  5.561722932232462E-03, -1.950879156946275E-02, -5.873405341595186E-04,
2451553.600000000, A.D. 2000-Jan-10 02:24:00.0000, -6.976853302753072E-01, -2.074062422898243E-01,  3.727104092935192E-02,  5.616224172164934E-03, -1.949273191861492E-02, -5.902668456126706E-04,
2451553.700000000, A.D. 2000-Jan-10 04:48:00.0000, -6.971209847550595E-01, -2.093547061285250E-01,  3.721186812935954E-02,  5.670678354060456E-03, -1.947651938735455E-02, -5.931883513915706E-04,
2451553.800000000, A.D. 2000-Jan-10 07:12:00.0000, -6.965511961873805E-01, -2.113015410761043E-01,  3.715240342002133E-02,  5.725085049412519E-03, -1.946015412040574E-02, -5.961050287407009E-04,
2451553.900000000, A.D. 2000-Jan-10 09:36:00.0000, -6.959759693423301E-01, -2.132467318662797E-01,  3.709264728531617E-02,  5.779443830187071E-03, -1.944363626370050E-02, -5.990168549483282E-04,
2451554.000000000, A.D. 2000-Jan-10 12:00:00.0000, -6.953953090327480E-01, -2.151902632474224E-01,  3.703260021149200E-02,  5.833754268825926E-03, -1.942696596437705E-02, -6.019238073466758E-04,
2451554.100000000, A.D. 2000-Jan-10 14:24:00.0000, -6.948092201142060E-01, -2.171321199826779E-01,  3.697226268706132E-02,  5.888015938250184E-03, -1.941014337077811E-02, -6.048258633120938E-04,
2451554.200000000, A.D. 2000-Jan-10 16:48:00.0000, -6.942177074849589E-01, -2.190722868500857E-01,  3.691163520279672E-02,  5.942228411863617E-03, -1.939316863244915E-02, -6.077230002652254E-04,
2451554.300000000, A.D. 2000-Jan-10 19:12:00.0000, -6.936207760858978E-01, -2.210107486427002E-01,  3.685071825172655E-02,  5.996391263556057E-03, -1.937604190013666E-02, -6.106151956711862E-04,
2451554.400000000, A.D. 2000-Jan-10 21:36:00.0000, -6.930184309004996E-01, -2.229474901687105E-01,  3.678951232913046E-02,  6.050504067706786E-03, -1.935876332578638E-02, -6.135024270397411E-04,
2451554.500000000, A.D. 2000-Jan-11 00:00:00.0000, -6.924106769547792E-01, -2.248824962515597E-01,  3.672801793253475E-02,  6.104566399187910E-03, -1.934133306254156E-02, -6.163846719254549E-04,
2451554.600000000, A.D. 2000-Jan-11 02:24:00.0000, -6.917975193172393E-01, -2.268157517300656E-01,  3.666623556170820E-02,  6.158577833367727E-03, -1.932375126474117E-02, -6.192619079278903E-04,
2451554.700000000, A.D. 2000-Jan-11 04:48:00.0000, -6.911789630988208E-01, -2.287472414585392E-01,  3.660416571865717E-02,  6.212537946114091E-03, -1.930601808791814E-02, -6.221341126917471E-04,
2451554.800000000, A.D. 2000-Jan-11 07:12:00.0000, -6.905550134528525E-01, -2.306769503069047E-01,  3.654180890762150E-02,  6.266446313797762E-03, -1.928813368879751E-02, -6.250012639070619E-04,
2451554.900000000, A.D. 2000-Jan-11 09:36:00.0000, -6.899256755750013E-01, -2.326048631608180E-01,  3.647916563506958E-02,  6.320302513295765E-03, -1.927009822529471E-02, -6.278633393093535E-04,
2451555.000000000, A.D. 2000-Jan-11 12:00:00.0000, -6.892909547032205E-01, -2.345309649217863E-01,  3.641623640969407E-02,  6.374106121994716E-03, -1.925191185651369E-02, -6.307203166797987E-04,
2451555.100000000, A.D. 2000-Jan-11 14:24:00.0000, -6.886508561176996E-01, -2.364552405072865E-01,  3.635302174240716E-02,  6.427856717794164E-03, -1.923357474274514E-02, -6.335721738454017E-04,
2451555.200000000, A.D. 2000-Jan-11 16:48:00.0000, -6.880053851408118E-01, -2.383776748508836E-01,  3.628952214633611E-02,  6.481553879109917E-03, -1.921508704546463E-02, -6.364188886791669E-04,
2451555.300000000, A.D. 2000-Jan-11 19:12:00.0000, -6.873545471370631E-01, -2.402982529023496E-01,  3.622573813681848E-02,  6.535197184877353E-03, -1.919644892733078E-02, -6.392604391002442E-04,
2451555.400000000, A.D. 2000-Jan-11 21:36:00.0000, -6.866983475130399E-01, -2.422169596277814E-01,  3.616167023139769E-02,  6.588786214554742E-03, -1.917766055218342E-02, -6.420968030741248E-04,
2451555.500000000, A.D. 2000-Jan-12 00:00:00.0000, -6.860367917173563E-01, -2.441337800097185E-01,  3.609731894981823E-02,  6.642320548126544E-03, -1.915872208504174E-02, -6.449279586127749E-04,
2451555.600000000, A.D. 2000-Jan-12 02:24:00.0000, -6.853698852406016E-01, -2.460486990472618E-01,  3.603268481402105E-02,  6.695799766106702E-03, -1.913963369210241E-02, -6.477538837748265E-04,
2451555.700000000, A.D. 2000-Jan-12 04:48:00.0000, -6.846976336152870E-01, -2.479617017561902E-01,  3.596776834813901E-02,  6.749223449541939E-03, -1.912039554073769E-02, -6.505745566657301E-04,
2451555.800000000, A.D. 2000-Jan-12 07:12:00.0000, -6.840200424157925E-01, -2.498727731690787E-01,  3.590257007849192E-02,  6.802591180015033E-03, -1.910100779949359E-02, -6.533899554379167E-04,
2451555.900000000, A.D. 2000-Jan-12 09:36:00.0000, -6.833371172583126E-01, -2.517818983354156E-01,  3.583709053358212E-02,  6.855902539648099E-03, -1.908147063808793E-02, -6.562000582909669E-04,
