2.451544500000000000e+06,6.197683408571874608e-01,-9.354728074396356785e-01,-2.644666945718591317e-02,1.634981541451730955e-02,5.979015526784543788e-03,-4.084489773305559519e-04
2.451544600000000093e+06,6.214020144646299482e-01,-9.348729661145764869e-01,-2.648745880633049388e-02,1.633673600466693104e-02,5.998413325754109633e-03,-4.078934887507739489e-04
2.451544700000000186e+06,6.230343781842603290e-01,-9.342711884080843188e-01,-2.652819258336974739e-02,1.632363714173966016e-02,6.017777145440339655e-03,-4.073377680789681777e-04
2.451544799999999814e+06,6.246660864669745239e-01,-9.336684433596570409e-01,-2.656889856835734781e-02,1.631052860995771403e-02,6.037123959758041412e-03,-4.067819331508285745e-04
2.451544899999999907e+06,6.262964829366763908e-01,-9.330637653232556339e-01,-2.660954895856008917e-02,1.629740078411686180e-02,6.056436768264521556e-03,-4.062258709052006251e-04
2.451545000000000000e+06,6.279255656634746829e-01,-9.324571577058281546e-01,-2.665014373129269420e-02,1.628425375189938157e-02,6.075715580273590224e-03,-4.056695837483778643e-04
2.451545100000000093e+06,6.295533329700020442e-01,-9.318486234817189295e-01,-2.669068286696288719e-02,1.627108758984807321e-02,6.094960404180272545e-03,-4.051130737784487592e-04
2.451545200000000186e+06,6.311797826280526325e-01,-9.312381666158022764e-01,-2.673116633967462241e-02,1.625790239983805271e-02,6.114171251369003579e-03,-4.045563437858817955e-04
2.451545299999999814e+06,6.328049128116175481e-01,-9.306257903664583164e-01,-2.677159412829299354e-02,1.624469826537830799e-02,6.133348131355906459e-03,-4.039993960563369700e-04
2.451545399999999907e+06,6.344287216456954148e-01,-9.300114981241901502e-01,-2.681196621153852239e-02,1.623147527324473455e-02,6.152491054521432891e-03,-4.034422329602376390e-04
2.451545500000000000e+06,6.360512072412920492e-01,-9.293952932870176431e-01,-2.685228256780491582e-02,1.621823351020442242e-02,6.171600031176872024e-03,-4.028848568684105904e-04
2.451545600000000093e+06,6.376723677256440626e-01,-9.287771792490634448e-01,-2.689254317591071447e-02,1.620497306276931851e-02,6.190675071920716428e-03,-4.023272701417088737e-04
2.451545700000000186e+06,6.392922012346292648e-01,-9.281571594033807271e-01,-2.693274801491015932e-02,1.619169401725752133e-02,6.209716187548125141e-03,-4.017694751336113373e-04
2.451545799999999814e+06,6.409107059052144839e-01,-9.275352371448335465e-01,-2.697289706390565076e-02,1.617839645985509264e-02,6.228723388961373772e-03,-4.012114741928281833e-04
2.451545899999999907e+06,6.425278799055758050e-01,-9.269114158584847996e-01,-2.701299030279457475e-02,1.616508047636816894e-02,6.247696687522609656e-03,-4.006532696529129011e-04
2.451546000000000000e+06,6.441437213898597580e-01,-9.262856989369530059e-01,-2.705302771114682231e-02,1.615174615259433455e-02,6.266636094521676852e-03,-4.000948638478596538e-04
2.451546100000000093e+06,6.457582285283161028e-01,-9.256580897688171383e-01,-2.709300926895213957e-02,1.613839357407490654e-02,6.285541621529194822e-03,-3.995362591017173810e-04
2.451546200000000186e+06,6.473713994997393195e-01,-9.250285917414902137e-01,-2.713293495643232314e-02,1.612502282615669094e-02,6.304413280306849811e-03,-3.989774577311948106e-04
2.451546299999999814e+06,6.489832324839464039e-01,-9.243972082441435090e-01,-2.717280475385493513e-02,1.611163399405424537e-02,6.323251082718651592e-03,-3.984184620482711099e-04
2.451546399999999907e+06,6.505937256917733169e-01,-9.237639426559191014e-01,-2.721261864227494595e-02,1.609822716260029749e-02,6.342055041080540967e-03,-3.978592743497897126e-04
2.451546500000000000e+06,6.522028773200220231e-01,-9.231287983635516614e-01,-2.725237660242007393e-02,1.608480241661970622e-02,6.360825167632968777e-03,-3.972998969330842202e-04
2.451546600000000093e+06,6.538106855814699303e-01,-9.224917787495979793e-01,-2.729207861543293118e-02,1.607135984068007450e-02,6.379561474890825187e-03,-3.967403320855743981e-04
2.451546700000000186e+06,6.554171486973415783e-01,-9.218528871953541870e-01,-2.733172466268449924e-02,1.605789951915393213e-02,6.398263975554552459e-03,-3.961805820873762294e-04
2.451546799999999814e+06,6.570222648898174089e-01,-9.212121270838248277e-01,-2.737131472558919018e-02,1.604442153628144949e-02,6.416932682422188394e-03,-3.956206492139174987e-04
2.451546899999999907e+06,6.586260324119059817e-01,-9.205695017877615349e-01,-2.741084878634126448e-02,1.603092597591922880e-02,6.435567608735850466e-03,-3.950605357255150855e-04
2.451547000000000000e+06,6.602284495025781963e-01,-9.199250146875468381e-01,-2.745032682680797684e-02,1.601741292191676339e-02,6.454168767659048019e-03,-3.945002438830270486e-04
2.451547100000000093e+06,6.618295144166509436e-01,-9.192786691592497172e-01,-2.748974882926652485e-02,1.600388245786541624e-02,6.472736172623489923e-03,-3.939397759374320884e-04
2.451547200000000186e+06,6.634292254172909908e-01,-9.186304685775869006e-01,-2.752911477621884997e-02,1.599033466716104357e-02,6.491269837240984039e-03,-3.933791341324443711e-04
2.451547299999999814e+06,6.650275807685549490e-01,-9.179804163189364541e-01,-2.756842465020796842e-02,1.597676963306714562e-02,6.509769775216293387e-03,-3.928183207071337204e-04
2.451547399999999907e+06,6.666245787651352561e-01,-9.173285157492028219e-01,-2.760767843454921613e-02,1.596318743846204119e-02,6.528236000690489961e-03,-3.922573378854869730e-04
2.451547500000000000e+06,6.682202176876828048e-01,-9.166747702419617561e-01,-2.764687611223119387e-02,1.594958816621780059e-02,6.546668527722994055e-03,-3.916961878920853794e-04
2.451547600000000093e+06,6.698144958325663589e-01,-9.160191831663427875e-01,-2.768601766664752217e-02,1.593597189894761096e-02,6.565067370635254210e-03,-3.911348729416678572e-04
2.451547700000000186e+06,6.714074115044055269e-01,-9.153617578900348217e-01,-2.772510308141293636e-02,1.592233871906883341e-02,6.583432543923447254e-03,-3.905733952417503145e-04
2.451547799999999814e+06,6.729989630086443686e-01,-9.147024977823419167e-01,-2.776413234018095325e-02,1.590868870886655642e-02,6.601764062172133310e-03,-3.900117569952502332e-04
2.451547899999999907e+06,6.745891486811692594e-01,-9.140414062018793473e-01,-2.780310542736984941e-02,1.589502195023922634e-02,6.620061940394481904e-03,-3.894499603900331702e-04
2.451548000000000000e+06,6.761779668438230306e-01,-9.133784865149744414e-01,-2.784202232707149935e-02,1.588133852507996741e-02,6.638326193519041019e-03,-3.888880076146131984e-04
2.451548100000000093e+06,6.777654158340356005e-01,-9.127137420833792980e-01,-2.788088302377787417e-02,1.586763851502237879e-02,6.656556836730287592e-03,-3.883259008477016306e-04
2.451548200000000186e+06,6.793514939973908096e-01,-9.120471762673191263e-01,-2.791968750219846890e-02,1.585392200150401512e-02,6.674753885382131609e-03,-3.877636422608304097e-04
2.451548299999999814e+06,6.809361996802298922e-01,-9.113787924285914333e-01,-2.795843574707925286e-02,1.584018906583034916e-02,6.692917354912366473e-03,-3.872012340209806487e-04
2.451548399999999907e+06,6.825195312591438856e-01,-9.107085939180922241e-01,-2.799712774392346115e-02,1.582643978891885503e-02,6.711047261179783896e-03,-3.866386782801153085e-04
2.451548500000000000e+06,6.841014870966767303e-01,-9.100365840944730778e-01,-2.803576347790824597e-02,1.581267425168270124e-02,6.729143619955656186e-03,-3.860759771909017023e-04
