            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2451554.700000000, A.D. 2000-Jan-11 04:48:00.0000,  7.794351736822293E-01, -8.649751426716250E-01, -3.032089943630394E-02,  1.493078029917466E-02,  7.786308240320279E-03, -3.509925546144165E-04,
2451554.800000000, A.D. 2000-Jan-11 07:12:00.0000,  7.809275200702185E-01, -8.641957105502330E-01, -3.035597030195140E-02,  1.491614553964341E-02,  7.802328813668857E-03, -3.504247545026552E-04,
2451554.900000000, A.D. 2000-Jan-11 09:36:00.0000,  7.824184024071129E-01, -8.634146779832477E-01, -3.039098438646664E-02,  1.490149928873500E-02,  7.818317156315561E-03, -3.498569322568589E-04,
2451555.000000000, A.D. 2000-Jan-11 12:00:00.0000,  7.839078195471910E-01, -8.626320481925089E-01, -3.042594168772190E-02,  1.488684161467003E-02,  7.834273292840241E-03, -3.492890895853193E-04,
2451555.100000000, A.D. 2000-Jan-11 14:24:00.0000,  7.853957703515436E-01, -8.618478243973940E-01, -3.046084220375950E-02,  1.487217258547899E-02,  7.850197247927385E-03, -3.487212281899286E-04,
2451555.200000000, A.D. 2000-Jan-11 16:48:00.0000,  7.868822536880448E-01, -8.610620098148115E-01, -3.049568593279223E-02,  1.485749226900247E-02,  7.866089046365193E-03, -3.481533497661974E-04,
2451555.300000000, A.D. 2000-Jan-11 19:12:00.0000,  7.883672684313572E-01, -8.602746076591792E-01, -3.053047287320154E-02,  1.484280073289118E-02,  7.881948713045006E-03, -3.475854560032578E-04,
2451555.400000000, A.D. 2000-Jan-11 21:36:00.0000,  7.898508134628850E-01, -8.594856211424277E-01, -3.056520302353774E-02,  1.482809804460639E-02,  7.897776272960191E-03, -3.470175485838886E-04,
2451555.500000000, A.D. 2000-Jan-12 00:00:00.0000,  7.913328876707793E-01, -8.586950534739777E-01, -3.059987638251897E-02,  1.481338427141986E-02,  7.913571751205597E-03, -3.464496291845175E-04,
2451555.600000000, A.D. 2000-Jan-12 02:24:00.0000,  7.928134899499092E-01, -8.579029078607354E-01, -3.063449294903088E-02,  1.479865948041414E-02,  7.929335172976618E-03, -3.458816994752405E-04,
2451555.700000000, A.D. 2000-Jan-12 04:48:00.0000,  7.942926192018321E-01, -8.571091875070883E-01, -3.066905272212577E-02,  1.478392373848292E-02,  7.945066563568283E-03, -3.453137611198340E-04,
2451555.800000000, A.D. 2000-Jan-12 07:12:00.0000,  7.957702743347993E-01, -8.563138956148811E-01, -3.070355570102190E-02,  1.476917711233093E-02,  7.960765948374700E-03, -3.447458157757659E-04,
2451555.900000000, A.D. 2000-Jan-12 09:36:00.0000,  7.972464542637090E-01, -8.555170353834227E-01, -3.073800188510301E-02,  1.475441966847443E-02,  7.976433352887972E-03, -3.441778650942131E-04,
2451556.000000000, A.D. 2000-Jan-12 12:00:00.0000,  7.987211579101124E-01, -8.547186100094619E-01, -3.077239127391770E-02,  1.473965147324118E-02,  7.992068802697644E-03, -3.436099107200713E-04,
2451556.100000000, A.D. 2000-Jan-12 14:24:00.0000,  8.001943842021836E-01, -8.539186226871835E-01, -3.080672386717865E-02,  1.472487259277078E-02,  8.007672323489801E-03, -3.430419542919670E-04,
2451556.200000000, A.D. 2000-Jan-12 16:48:00.0000,  8.016661320746913E-01, -8.531170766082048E-01, -3.084099966476208E-02,  1.471008309301489E-02,  8.023243941046166E-03, -3.424739974422766E-04,
2451556.300000000, A.D. 2000-Jan-12 19:12:00.0000,  8.031364004690035E-01, -8.523139749615527E-01, -3.087521866670724E-02,  1.469528303973730E-02,  8.038783681243567E-03, -3.419060417971354E-04,
2451556.400000000, A.D. 2000-Jan-12 21:36:00.0000,  8.046051883330415E-01, -8.515093209336688E-01, -3.090938087321566E-02,  1.468047249851435E-02,  8.054291570052861E-03, -3.413380889764520E-04,
2451556.500000000, A.D. 2000-Jan-13 00:00:00.0000,  8.060724946212852E-01, -8.507031177083877E-01, -3.094348628465048E-02,  1.466565153473494E-02,  8.069767633538397E-03, -3.407701405939224E-04,
2451556.600000000, A.D. 2000-Jan-13 02:24:00.0000,  8.075383182947442E-01, -8.498953684669329E-01, -3.097753490153611E-02,  1.465082021360082E-02,  8.085211897857145E-03, -3.402021982570418E-04,
